iShares Russell 3000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,30-Apr-24,,,,,,,,,,,,,
Inception Date,22-May-00,,,,,,,,,,,,,
Shares Outstanding,"45,450,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
CPAY,CORPAY INC,Financials,Equity,"5,717,093.08",0.04,"5,717,093.08","18,922.00",302.14,United States,New York Stock Exchange Inc.,USD,1,USD,-
NTAP,NETAPP INC,Information Technology,Equity,"5,667,544.50",0.04,"5,667,544.50","55,450.00",102.21,United States,NASDAQ,USD,1,USD,-
INVH,INVITATION HOMES INC,Real Estate,Equity,"5,602,336.20",0.04,"5,602,336.20","163,811.00",34.2,United States,New York Stock Exchange Inc.,USD,1,USD,-
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,Equity,"5,593,423.98",0.04,"5,593,423.98","6,834.00",818.47,United States,New York Stock Exchange Inc.,USD,1,USD,-
FE,FIRSTENERGY CORP,Utilities,Equity,"5,567,351.40",0.04,"5,567,351.40","145,210.00",38.34,United States,New York Stock Exchange Inc.,USD,1,USD,-
STE,STERIS,Health Care,Equity,"5,515,960.40",0.04,"5,515,960.40","26,965.00",204.56,United States,New York Stock Exchange Inc.,USD,1,USD,-
BAX,BAXTER INTERNATIONAL INC,Health Care,Equity,"5,511,837.21",0.04,"5,511,837.21","136,533.00",40.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
CTRA,COTERRA ENERGY INC,Energy,Equity,"5,509,291.68",0.04,"5,509,291.68","201,363.00",27.36,United States,New York Stock Exchange Inc.,USD,1,USD,-
PPL,PPL CORP,Utilities,Equity,"5,491,368.42",0.04,"5,491,368.42","199,977.00",27.46,United States,New York Stock Exchange Inc.,USD,1,USD,-
VLTO,VERALTO CORP,Industrials,Equity,"5,478,031.68",0.04,"5,478,031.68","58,476.00",93.68,United States,New York Stock Exchange Inc.,USD,1,USD,-
LPLA,LPL FINANCIAL HOLDINGS INC,Financials,Equity,"5,449,075.11",0.04,"5,449,075.11","20,247.00",269.13,United States,NASDAQ,USD,1,USD,-
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,Equity,"5,448,323.27",0.04,"5,448,323.27","47,021.00",115.87,United States,New York Stock Exchange Inc.,USD,1,USD,-
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,Equity,"5,426,514.72",0.04,"5,426,514.72","29,156.00",186.12,United States,NASDAQ,USD,1,USD,-
PTC,PTC INC,Information Technology,Equity,"5,416,888.32",0.04,"5,416,888.32","30,528.00",177.44,United States,NASDAQ,USD,1,USD,-
HUB.B,HUBBELL INC,Industrials,Equity,"5,361,794.92",0.04,"5,361,794.92","14,471.00",370.52,United States,New York Stock Exchange Inc.,USD,1,USD,-
MOH,MOLINA HEALTHCARE INC,Health Care,Equity,"5,337,444.20",0.04,"5,337,444.20","15,602.00",342.1,United States,New York Stock Exchange Inc.,USD,1,USD,-
ENTG,ENTEGRIS INC,Information Technology,Equity,"5,314,141.60",0.04,"5,314,141.60","39,980.00",132.92,United States,NASDAQ,USD,1,USD,-
STLD,STEEL DYNAMICS INC,Materials,Equity,"5,303,821.32",0.04,"5,303,821.32","40,761.00",130.12,United States,NASDAQ,USD,1,USD,-
ULTA,ULTA BEAUTY INC,Consumer Discretionary,Equity,"5,304,618.52",0.04,"5,304,618.52","13,103.00",404.84,United States,NASDAQ,USD,1,USD,-
PINS,PINTEREST INC CLASS A,Communication,Equity,"5,244,792.75",0.04,"5,244,792.75","156,795.00",33.45,United States,New York Stock Exchange Inc.,USD,1,USD,-
ILMN,ILLUMINA INC,Health Care,Equity,"5,223,349.45",0.04,"5,223,349.45","42,449.00",123.05,United States,NASDAQ,USD,1,USD,-
BRO,BROWN & BROWN INC,Financials,Equity,"5,218,396.92",0.04,"5,218,396.92","63,998.00",81.54,United States,New York Stock Exchange Inc.,USD,1,USD,-
CBOE,CBOE GLOBAL MARKETS INC,Financials,Equity,"5,186,867.95",0.04,"5,186,867.95","28,633.00",181.15,United States,Cboe BZX formerly known as BATS,USD,1,USD,-
LDOS,LEIDOS HOLDINGS INC,Industrials,Equity,"5,186,878.02",0.04,"5,186,878.02","36,991.00",140.22,United States,New York Stock Exchange Inc.,USD,1,USD,-
AEE,AMEREN CORP,Utilities,Equity,"5,182,645.33",0.04,"5,182,645.33","70,159.00",73.87,United States,New York Stock Exchange Inc.,USD,1,USD,-
HBAN,HUNTINGTON BANCSHARES INC,Financials,Equity,"5,182,501.68",0.04,"5,182,501.68","384,744.00",13.47,United States,NASDAQ,USD,1,USD,-
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,Equity,"5,177,099.96",0.04,"5,177,099.96","68,066.00",76.06,United States,New York Stock Exchange Inc.,USD,1,USD,-
APTV,APTIV PLC,Consumer Discretionary,Equity,"5,151,405.00",0.04,"5,151,405.00","72,555.00",71,United States,New York Stock Exchange Inc.,USD,1,USD,-
TYL,TYLER TECHNOLOGIES INC,Information Technology,Equity,"5,116,281.75",0.04,"5,116,281.75","11,085.00",461.55,United States,New York Stock Exchange Inc.,USD,1,USD,-
MKL,MARKEL GROUP INC,Financials,Equity,"5,114,608.80",0.04,"5,114,608.80","3,507.00","1,458.40",United States,New York Stock Exchange Inc.,USD,1,USD,-
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,Equity,"5,090,923.25",0.04,"5,090,923.25","34,475.00",147.67,United States,New York Stock Exchange Inc.,USD,1,USD,-
CSL,CARLISLE COMPANIES INC,Industrials,Equity,"5,086,075.00",0.04,"5,086,075.00","13,100.00",388.25,United States,New York Stock Exchange Inc.,USD,1,USD,-
FSLR,FIRST SOLAR INC,Information Technology,Equity,"5,026,136.70",0.04,"5,026,136.70","28,509.00",176.3,United States,NASDAQ,USD,1,USD,-
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,Equity,"5,007,900.06",0.04,"5,007,900.06","63,279.00",79.14,United States,NASDAQ,USD,1,USD,-
CNP,CENTERPOINT ENERGY INC,Utilities,Equity,"4,996,460.96",0.04,"4,996,460.96","171,464.00",29.14,United States,New York Stock Exchange Inc.,USD,1,USD,-
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,Equity,"4,996,308.80",0.04,"4,996,308.80","9,440.00",529.27,United States,New York Stock Exchange Inc.,USD,1,USD,-
USD,USD CASH,Cash and/or Derivatives,Cash,"4,980,404.53",0.04,"4,980,404.53","4,980,405.00",100,United States,-,USD,1,USD,-
FCNCA,FIRST CITIZENS BANCSHARES INC CLAS,Financials,Equity,"4,935,459.76",0.04,"4,935,459.76","2,926.00","1,686.76",United States,NASDAQ,USD,1,USD,-
OMC,OMNICOM GROUP INC,Communication,Equity,"4,929,804.00",0.04,"4,929,804.00","53,100.00",92.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,Equity,"4,924,921.23",0.04,"4,924,921.23","32,103.00",153.41,United States,New York Stock Exchange Inc.,USD,1,USD,-
WAT,WATERS CORP,Health Care,Equity,"4,923,316.24",0.04,"4,923,316.24","15,931.00",309.04,United States,New York Stock Exchange Inc.,USD,1,USD,-
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,Equity,"4,909,702.65",0.04,"4,909,702.65","34,107.00",143.95,United States,NASDAQ,USD,1,USD,-
CLX,CLOROX,Consumer Staples,Equity,"4,896,419.31",0.04,"4,896,419.31","33,113.00",147.87,United States,New York Stock Exchange Inc.,USD,1,USD,-
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,Equity,"4,853,464.72",0.04,"4,853,464.72","16,924.00",286.78,United States,New York Stock Exchange Inc.,USD,1,USD,-
EXPE,EXPEDIA GROUP INC,Consumer Discretionary,Equity,"4,819,350.11",0.04,"4,819,350.11","35,797.00",134.63,United States,NASDAQ,USD,1,USD,-
J,JACOBS SOLUTIONS INC,Industrials,Equity,"4,809,546.77",0.04,"4,809,546.77","33,509.00",143.53,United States,New York Stock Exchange Inc.,USD,1,USD,-
RF,REGIONS FINANCIAL CORP,Financials,Equity,"4,780,212.55",0.04,"4,780,212.55","248,065.00",19.27,United States,New York Stock Exchange Inc.,USD,1,USD,-
TER,TERADYNE INC,Information Technology,Equity,"4,764,467.20",0.04,"4,764,467.20","40,960.00",116.32,United States,NASDAQ,USD,1,USD,-
SYF,SYNCHRONY FINANCIAL,Financials,Equity,"4,754,941.68",0.04,"4,754,941.68","108,116.00",43.98,United States,New York Stock Exchange Inc.,USD,1,USD,-
CINF,CINCINNATI FINANCIAL CORP,Financials,Equity,"4,740,513.44",0.04,"4,740,513.44","40,976.00",115.69,United States,NASDAQ,USD,1,USD,-
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,Equity,"4,739,507.52",0.04,"4,739,507.52","12,424.00",381.48,United States,New York Stock Exchange Inc.,USD,1,USD,-
ATO,ATMOS ENERGY CORP,Utilities,Equity,"4,723,899.30",0.04,"4,723,899.30","40,067.00",117.9,United States,New York Stock Exchange Inc.,USD,1,USD,-
HOLX,HOLOGIC INC,Health Care,Equity,"4,717,894.82",0.04,"4,717,894.82","62,266.00",75.77,United States,NASDAQ,USD,1,USD,-
CMS,CMS ENERGY CORP,Utilities,Equity,"4,716,003.49",0.04,"4,716,003.49","77,809.00",60.61,United States,New York Stock Exchange Inc.,USD,1,USD,-
AVY,AVERY DENNISON CORP,Materials,Equity,"4,714,541.44",0.04,"4,714,541.44","21,698.00",217.28,United States,New York Stock Exchange Inc.,USD,1,USD,-
VTR,VENTAS REIT INC,Real Estate,Equity,"4,703,643.00",0.04,"4,703,643.00","106,225.00",44.28,United States,New York Stock Exchange Inc.,USD,1,USD,-
COO,COOPER INC,Health Care,Equity,"4,649,911.66",0.04,"4,649,911.66","52,211.00",89.06,United States,NASDAQ,USD,1,USD,-
GDDY,GODADDY INC CLASS A,Information Technology,Equity,"4,638,691.52",0.04,"4,638,691.52","37,904.00",122.38,United States,New York Stock Exchange Inc.,USD,1,USD,-
SWKS,SKYWORKS SOLUTIONS INC,Information Technology,Equity,"4,632,614.58",0.04,"4,632,614.58","43,462.00",106.59,United States,NASDAQ,USD,1,USD,-
DKNG,DRAFTKINGS INC CLASS A,Consumer Discretionary,Equity,"4,620,474.56",0.04,"4,620,474.56","111,176.00",41.56,United States,NASDAQ,USD,1,USD,-
LH,LABORATORY CORPORATION OF AMERICA,Health Care,Equity,"4,587,812.71",0.04,"4,587,812.71","22,783.00",201.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
TSN,TYSON FOODS INC CLASS A,Consumer Staples,Equity,"4,572,888.70",0.03,"4,572,888.70","75,398.00",60.65,United States,New York Stock Exchange Inc.,USD,1,USD,-
EME,EMCOR GROUP INC,Industrials,Equity,"4,484,269.35",0.03,"4,484,269.35","12,555.00",357.17,United States,New York Stock Exchange Inc.,USD,1,USD,-
TXT,TEXTRON INC,Industrials,Equity,"4,472,104.12",0.03,"4,472,104.12","52,868.00",84.59,United States,New York Stock Exchange Inc.,USD,1,USD,-
NRG,NRG ENERGY INC,Utilities,Equity,"4,459,249.21",0.03,"4,459,249.21","61,363.00",72.67,United States,New York Stock Exchange Inc.,USD,1,USD,-
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,Equity,"4,456,487.46",0.03,"4,456,487.46","86,601.00",51.46,United States,NASDAQ,USD,1,USD,-
RBLX,ROBLOX CORP CLASS A,Communication,Equity,"4,452,609.84",0.03,"4,452,609.84","125,214.00",35.56,United States,New York Stock Exchange Inc.,USD,1,USD,-
IEX,IDEX CORP,Industrials,Equity,"4,446,016.82",0.03,"4,446,016.82","20,167.00",220.46,United States,New York Stock Exchange Inc.,USD,1,USD,-
NTRS,NORTHERN TRUST CORP,Financials,Equity,"4,434,806.53",0.03,"4,434,806.53","53,827.00",82.39,United States,NASDAQ,USD,1,USD,-
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,Equity,"4,403,534.91",0.03,"4,403,534.91","39,561.00",111.31,United States,New York Stock Exchange Inc.,USD,1,USD,-
RS,RELIANCE STEEL & ALUMINUM,Materials,Equity,"4,401,771.20",0.03,"4,401,771.20","15,460.00",284.72,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Information Technology,Equity,"4,395,346.88",0.03,"4,395,346.88","13,973.00",314.56,United States,NASDAQ,USD,1,USD,-
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,Equity,"4,379,174.84",0.03,"4,379,174.84","98,719.00",44.36,United States,New York Stock Exchange Inc.,USD,1,USD,-
AVTR,AVANTOR INC,Health Care,Equity,"4,347,758.51",0.03,"4,347,758.51","179,437.00",24.23,United States,New York Stock Exchange Inc.,USD,1,USD,-
WBD,WARNER BROS. DISCOVERY INC SERIES,Communication,Equity,"4,313,813.76",0.03,"4,313,813.76","586,116.00",7.36,United States,NASDAQ,USD,1,USD,-
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,Equity,"4,306,056.81",0.03,"4,306,056.81","10,329.00",416.89,United States,New York Stock Exchange Inc.,USD,1,USD,-
EG,EVEREST GROUP LTD,Financials,Equity,"4,267,577.27",0.03,"4,267,577.27","11,647.00",366.41,United States,New York Stock Exchange Inc.,USD,1,USD,-
CFG,CITIZENS FINANCIAL GROUP INC,Financials,Equity,"4,262,999.58",0.03,"4,262,999.58","124,978.00",34.11,United States,New York Stock Exchange Inc.,USD,1,USD,-
ESS,ESSEX PROPERTY TRUST REIT INC,Real Estate,Equity,"4,252,491.25",0.03,"4,252,491.25","17,269.00",246.25,United States,New York Stock Exchange Inc.,USD,1,USD,-
MRO,MARATHON OIL CORP,Energy,Equity,"4,220,685.75",0.03,"4,220,685.75","157,195.00",26.85,United States,New York Stock Exchange Inc.,USD,1,USD,-
MSTR,MICROSTRATEGY INC CLASS A,Information Technology,Equity,"4,220,713.89",0.03,"4,220,713.89","3,963.00","1,065.03",United States,NASDAQ,USD,1,USD,-
DGX,QUEST DIAGNOSTICS INC,Health Care,Equity,"4,208,133.72",0.03,"4,208,133.72","30,454.00",138.18,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZM,ZOOM VIDEO COMMUNICATIONS INC CLAS,Information Technology,Equity,"4,203,863.30",0.03,"4,203,863.30","68,803.00",61.1,United States,NASDAQ,USD,1,USD,-
MAS,MASCO CORP,Industrials,Equity,"4,189,824.50",0.03,"4,189,824.50","61,210.00",68.45,United States,New York Stock Exchange Inc.,USD,1,USD,-
LUV,SOUTHWEST AIRLINES,Industrials,Equity,"4,189,776.92",0.03,"4,189,776.92","161,518.00",25.94,United States,New York Stock Exchange Inc.,USD,1,USD,-
WRB,WR BERKLEY CORP,Financials,Equity,"4,165,385.49",0.03,"4,165,385.49","54,117.00",76.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
PKG,PACKAGING CORP OF AMERICA,Materials,Equity,"4,158,093.24",0.03,"4,158,093.24","24,038.00",172.98,United States,New York Stock Exchange Inc.,USD,1,USD,-
CF,CF INDUSTRIES HOLDINGS INC,Materials,Equity,"4,141,897.53",0.03,"4,141,897.53","52,449.00",78.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
WSO,WATSCO INC,Industrials,Equity,"4,121,710.32",0.03,"4,121,710.32","9,206.00",447.72,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZS,ZSCALER INC,Information Technology,Equity,"4,112,686.14",0.03,"4,112,686.14","23,781.00",172.94,United States,NASDAQ,USD,1,USD,-
VRSN,VERISIGN INC,Information Technology,Equity,"4,079,214.12",0.03,"4,079,214.12","24,069.00",169.48,United States,NASDAQ,USD,1,USD,-
MAA,MID AMERICA APARTMENT COMMUNITIES,Real Estate,Equity,"4,049,890.00",0.03,"4,049,890.00","31,153.00",130,United States,New York Stock Exchange Inc.,USD,1,USD,-
TRMB,TRIMBLE INC,Information Technology,Equity,"4,047,576.67",0.03,"4,047,576.67","67,381.00",60.07,United States,NASDAQ,USD,1,USD,-
CE,CELANESE CORP,Materials,Equity,"4,037,331.63",0.03,"4,037,331.63","26,283.00",153.61,United States,New York Stock Exchange Inc.,USD,1,USD,-
BMRN,BIOMARIN PHARMACEUTICAL INC,Health Care,Equity,"4,035,981.00",0.03,"4,035,981.00","49,975.00",80.76,United States,NASDAQ,USD,1,USD,-
K,KELLANOVA,Consumer Staples,Equity,"4,030,816.90",0.03,"4,030,816.90","69,665.00",57.86,United States,New York Stock Exchange Inc.,USD,1,USD,-
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,Equity,"4,015,802.84",0.03,"4,015,802.84","39,788.00",100.93,United States,NASDAQ,USD,1,USD,-
OC,OWENS CORNING,Industrials,Equity,"4,015,677.33",0.03,"4,015,677.33","23,873.00",168.21,United States,New York Stock Exchange Inc.,USD,1,USD,-
NDSN,NORDSON CORP,Industrials,Equity,"3,999,879.48",0.03,"3,999,879.48","15,492.00",258.19,United States,NASDAQ,USD,1,USD,-
NTNX,NUTANIX INC CLASS A,Information Technology,Equity,"3,962,496.00",0.03,"3,962,496.00","65,280.00",60.7,United States,NASDAQ,USD,1,USD,-
PSTG,PURE STORAGE INC CLASS A,Information Technology,Equity,"3,936,189.60",0.03,"3,936,189.60","78,099.00",50.4,United States,New York Stock Exchange Inc.,USD,1,USD,-
BG,BUNGE GLOBAL SA,Consumer Staples,Equity,"3,929,157.12",0.03,"3,929,157.12","38,612.00",101.76,United States,New York Stock Exchange Inc.,USD,1,USD,-
LII,LENNOX INTERNATIONAL INC,Industrials,Equity,"3,924,240.56",0.03,"3,924,240.56","8,468.00",463.42,United States,New York Stock Exchange Inc.,USD,1,USD,-
JBL,JABIL INC,Information Technology,Equity,"3,920,176.08",0.03,"3,920,176.08","33,403.00",117.36,United States,New York Stock Exchange Inc.,USD,1,USD,-
ENPH,ENPHASE ENERGY INC,Information Technology,Equity,"3,919,384.12",0.03,"3,919,384.12","36,037.00",108.76,United States,NASDAQ,USD,1,USD,-
CCL,CARNIVAL CORP,Consumer Discretionary,Equity,"3,910,523.76",0.03,"3,910,523.76","263,868.00",14.82,United States,New York Stock Exchange Inc.,USD,1,USD,-
CAG,CONAGRA BRANDS INC,Consumer Staples,Equity,"3,899,487.42",0.03,"3,899,487.42","126,689.00",30.78,United States,New York Stock Exchange Inc.,USD,1,USD,-
OKTA,OKTA INC CLASS A,Information Technology,Equity,"3,877,544.94",0.03,"3,877,544.94","41,703.00",92.98,United States,NASDAQ,USD,1,USD,-
EQT,EQT CORP,Energy,Equity,"3,843,388.21",0.03,"3,843,388.21","95,869.00",40.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
BBY,BEST BUY CO INC,Consumer Discretionary,Equity,"3,833,845.68",0.03,"3,833,845.68","52,062.00",73.64,United States,New York Stock Exchange Inc.,USD,1,USD,-
APP,APPLOVIN CORP CLASS A,Information Technology,Equity,"3,808,592.33",0.03,"3,808,592.33","53,969.00",70.57,United States,NASDAQ,USD,1,USD,-
TRU,TRANSUNION,Industrials,Equity,"3,801,913.00",0.03,"3,801,913.00","52,081.00",73,United States,New York Stock Exchange Inc.,USD,1,USD,-
LYV,LIVE NATION ENTERTAINMENT INC,Communication,Equity,"3,745,155.93",0.03,"3,745,155.93","42,123.00",88.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
SWK,STANLEY BLACK & DECKER INC,Industrials,Equity,"3,734,969.60",0.03,"3,734,969.60","40,864.00",91.4,United States,New York Stock Exchange Inc.,USD,1,USD,-
ALB,ALBEMARLE CORP,Materials,Equity,"3,731,895.89",0.03,"3,731,895.89","31,019.00",120.31,United States,New York Stock Exchange Inc.,USD,1,USD,-
POOL,POOL CORP,Consumer Discretionary,Equity,"3,721,370.45",0.03,"3,721,370.45","10,265.00",362.53,United States,NASDAQ,USD,1,USD,-
SNA,SNAP ON INC,Industrials,Equity,"3,720,892.56",0.03,"3,720,892.56","13,886.00",267.96,United States,New York Stock Exchange Inc.,USD,1,USD,-
RPM,RPM INTERNATIONAL INC,Materials,Equity,"3,714,908.68",0.03,"3,714,908.68","34,748.00",106.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
L,LOEWS CORP,Financials,Equity,"3,714,138.45",0.03,"3,714,138.45","49,423.00",75.15,United States,New York Stock Exchange Inc.,USD,1,USD,-
VTRS,VIATRIS INC,Health Care,Equity,"3,711,841.12",0.03,"3,711,841.12","320,816.00",11.57,United States,NASDAQ,USD,1,USD,-
SUI,SUN COMMUNITIES REIT INC,Real Estate,Equity,"3,699,497.56",0.03,"3,699,497.56","33,233.00",111.32,United States,New York Stock Exchange Inc.,USD,1,USD,-
KEY,KEYCORP,Financials,Equity,"3,683,256.57",0.03,"3,683,256.57","254,193.00",14.49,United States,New York Stock Exchange Inc.,USD,1,USD,-
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industrials,Equity,"3,658,874.91",0.03,"3,658,874.91","59,119.00",61.89,United States,NASDAQ,USD,1,USD,-
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,Equity,"3,623,491.30",0.03,"3,623,491.30","26,345.00",137.54,United States,NASDAQ,USD,1,USD,-
FWONK,LIBERTY MEDIA FORMULA ONE CORP SER,Communication,Equity,"3,608,912.66",0.03,"3,608,912.66","51,578.00",69.97,United States,NASDAQ,USD,1,USD,-
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,Equity,"3,584,018.22",0.03,"3,584,018.22","22,046.00",162.57,United States,NASDAQ,USD,1,USD,-
HEIA,HEICO CORP CLASS A,Industrials,Equity,"3,582,525.85",0.03,"3,582,525.85","21,601.00",165.85,United States,New York Stock Exchange Inc.,USD,1,USD,-
GGG,GRACO INC,Industrials,Equity,"3,559,677.00",0.03,"3,559,677.00","44,385.00",80.2,United States,New York Stock Exchange Inc.,USD,1,USD,-
HST,HOST HOTELS & RESORTS REIT INC,Real Estate,Equity,"3,541,370.64",0.03,"3,541,370.64","187,672.00",18.87,United States,NASDAQ,USD,1,USD,-
EPAM,EPAM SYSTEMS INC,Information Technology,Equity,"3,528,194.22",0.03,"3,528,194.22","14,997.00",235.26,United States,New York Stock Exchange Inc.,USD,1,USD,-
OVV,OVINTIV INC,Energy,Equity,"3,521,065.20",0.03,"3,521,065.20","68,610.00",51.32,United States,New York Stock Exchange Inc.,USD,1,USD,-
DOC,HEALTHPEAK PROPERTIES INC,Real Estate,Equity,"3,512,804.99",0.03,"3,512,804.99","188,759.00",18.61,United States,New York Stock Exchange Inc.,USD,1,USD,-
PNR,PENTAIR,Industrials,Equity,"3,501,235.21",0.03,"3,501,235.21","44,269.00",79.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
BLD,TOPBUILD CORP,Consumer Discretionary,Equity,"3,502,418.85",0.03,"3,502,418.85","8,655.00",404.67,United States,New York Stock Exchange Inc.,USD,1,USD,-
AMCR,AMCOR PLC,Materials,Equity,"3,481,978.02",0.03,"3,481,978.02","389,483.00",8.94,United States,New York Stock Exchange Inc.,USD,1,USD,-
RBA,RB GLOBAL INC,Industrials,Equity,"3,457,242.42",0.03,"3,457,242.42","48,299.00",71.58,Canada,New York Stock Exchange Inc.,USD,1,USD,-
FNF,FIDELITY NATIONAL FINANCIAL INC,Financials,Equity,"3,449,457.00",0.03,"3,449,457.00","69,686.00",49.5,United States,New York Stock Exchange Inc.,USD,1,USD,-
RGA,REINSURANCE GROUP OF AMERICA INC,Financials,Equity,"3,423,225.93",0.03,"3,423,225.93","18,307.00",186.99,United States,New York Stock Exchange Inc.,USD,1,USD,-
RVTY,REVVITY INC,Health Care,Equity,"3,412,251.00",0.03,"3,412,251.00","33,300.00",102.47,United States,New York Stock Exchange Inc.,USD,1,USD,-
MANH,MANHATTAN ASSOCIATES INC,Information Technology,Equity,"3,410,293.00",0.03,"3,410,293.00","16,550.00",206.06,United States,NASDAQ,USD,1,USD,-
WBA,WALGREEN BOOTS ALLIANCE INC,Consumer Staples,Equity,"3,402,174.24",0.03,"3,402,174.24","191,888.00",17.73,United States,NASDAQ,USD,1,USD,-
EQH,EQUITABLE HOLDINGS INC,Financials,Equity,"3,383,908.80",0.03,"3,383,908.80","91,680.00",36.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
TOL,TOLL BROTHERS INC,Consumer Discretionary,Equity,"3,376,887.61",0.03,"3,376,887.61","28,351.00",119.11,United States,New York Stock Exchange Inc.,USD,1,USD,-
LNT,ALLIANT ENERGY CORP,Utilities,Equity,"3,375,593.40",0.03,"3,375,593.40","67,783.00",49.8,United States,NASDAQ,USD,1,USD,-
UDR,UDR REIT INC,Real Estate,Equity,"3,369,318.40",0.03,"3,369,318.40","88,480.00",38.08,United States,New York Stock Exchange Inc.,USD,1,USD,-
ACM,AECOM,Industrials,Equity,"3,301,870.00",0.03,"3,301,870.00","35,750.00",92.36,United States,New York Stock Exchange Inc.,USD,1,USD,-
SWAV,SHOCKWAVE MEDICAL INC,Health Care,Equity,"3,291,333.92",0.03,"3,291,333.92","9,968.00",330.19,United States,NASDAQ,USD,1,USD,-
LECO,LINCOLN ELECTRIC HOLDINGS INC,Industrials,Equity,"3,284,168.80",0.03,"3,284,168.80","14,960.00",219.53,United States,NASDAQ,USD,1,USD,-
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,Equity,"3,255,426.90",0.02,"3,255,426.90","20,010.00",162.69,United States,NASDAQ,USD,1,USD,-
XPO,XPO INC,Industrials,Equity,"3,254,103.72",0.02,"3,254,103.72","30,282.00",107.46,United States,New York Stock Exchange Inc.,USD,1,USD,-
WRK,WESTROCK,Materials,Equity,"3,246,364.44",0.02,"3,246,364.44","67,689.00",47.96,United States,New York Stock Exchange Inc.,USD,1,USD,-
LW,LAMB WESTON HOLDINGS INC,Consumer Staples,Equity,"3,240,592.56",0.02,"3,240,592.56","38,884.00",83.34,United States,New York Stock Exchange Inc.,USD,1,USD,-
KIM,KIMCO REALTY REIT CORP,Real Estate,Equity,"3,237,055.65",0.02,"3,237,055.65","173,755.00",18.63,United States,New York Stock Exchange Inc.,USD,1,USD,-
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Financials,Equity,"3,228,770.64",0.02,"3,228,770.64","28,047.00",115.12,United States,NASDAQ,USD,1,USD,-
IP,INTERNATIONAL PAPER,Materials,Equity,"3,217,869.18",0.02,"3,217,869.18","92,097.00",34.94,United States,New York Stock Exchange Inc.,USD,1,USD,-
AES,AES CORP,Utilities,Equity,"3,217,131.20",0.02,"3,217,131.20","179,728.00",17.9,United States,New York Stock Exchange Inc.,USD,1,USD,-
WPC,W. P. CAREY REIT INC,Real Estate,Equity,"3,205,781.88",0.02,"3,205,781.88","58,457.00",54.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
CASY,CASEYS GENERAL STORES INC,Consumer Staples,Equity,"3,199,634.96",0.02,"3,199,634.96","10,012.00",319.58,United States,NASDAQ,USD,1,USD,-
NVT,NVENT ELECTRIC PLC,Industrials,Equity,"3,194,502.75",0.02,"3,194,502.75","44,325.00",72.07,United States,New York Stock Exchange Inc.,USD,1,USD,-
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication,Equity,"3,184,297.96",0.02,"3,184,297.96","104,609.00",30.44,United States,New York Stock Exchange Inc.,USD,1,USD,-
AMH,AMERICAN HOMES RENT REIT CLASS A,Real Estate,Equity,"3,169,875.20",0.02,"3,169,875.20","88,544.00",35.8,United States,New York Stock Exchange Inc.,USD,1,USD,-
